knead for computer,1,7239,0.000138141
for computer programmers,4742,1169797,0.004053695
Take care of,246395,1213236,0.203089094
care of your,745576,11155071,0.066837405
of your car,397759,93832581,0.004239029
your car oar,1,4971198,2.01E-07
car oar else,1,1,1
oar else you,1,1,1
else you will,47410,1285515,0.036880161
you will have,5033167,75297603,0.066843655
will have problems,46371,37677521,0.001230734
Tiers ran down,1,1,1
ran down her,14858,238855,0.062205104
down her cheeks,40885,757054,0.054005395
her cheeks as,7549,225352,0.033498704
cheeks as she,6811,31803,0.214162186
as she watched,62087,8915662,0.006963813
she watched a,3697,144647,0.025558774
watched a sad,145,435771,0.000332744
a sad movie,3416,1009313,0.00338448
She raised a,4316,67696,0.063755613
raised a flag,1850,572817,0.003229653
a flag up,1276,718118,0.001776867
flag up the,3503,25364,0.138109131
up the poll,2567,39926922,6.43E-05
the poll ,1,961575,1.04E-06
He has a,1050085,12706635,0.082640683
has a meeting,16572,75657099,0.000219041
a meeting with,876996,5634711,0.1556417
meeting with the,863135,3560504,0.242419332
with the companys,1638,461331348,3.55E-06
the companys bored,1,51223,1.95E-05
companys bored of,1,1,1
bored of directors,48,171057,0.000280608
There was too,20827,15246349,0.001366032
was too much,424916,4396974,0.096638279
too much Greece,1,16705964,5.99E-08
much Greece on,1,93,0.010752688
Greece on the,6610,39510,0.167299418
on the plate,135190,800328815,0.000168918
The sine on,1,11290,8.86E-05
sine on our,1,572,0.001748252
on our store,8594,26689731,0.000321997
our store says,1,1521011,6.57E-07
store says the,147,3669,0.040065413
says the clothes,175,4746401,3.69E-05
the clothes boutique,1,642539,1.56E-06
I believe in,943185,16505923,0.057142215
believe in the,1138403,6458530,0.176263484
in the principal,113420,1628795324,6.96E-05
the principal of,275921,5407523,0.051025396
principal of physics,62,677865,9.15E-05
The CD bar,1,852092,1.17E-06
CD bar was,1,318,0.003144654
bar was full,1722,172323,0.009992862
was full of,596588,867323,0.687849855
full of drunken,3180,13237984,0.000240218
of drunken and,754,83953,0.008981216
drunken and unwashed,1,15669,6.38E-05
and unwashed people,1,10736,9.31E-05
Most people have,116743,2247929,0.05193358
people have lots,3530,8342956,0.000423111
have lots of,937721,1057550,0.886691882
lots of hare,1,18069241,5.53E-08
of hare on,1,6634,0.000150739
hare on their,1,2164,0.000462107
on their heads,136424,27253337,0.005005772
That boy is,8130,35213,0.230880641
boy is a,21318,423788,0.050303454
is a knotty,1105,476718990,2.32E-06
a knotty child,1,9438,0.000105955
She taut mathematics,1,1,1
taut mathematics to,1,1,1
mathematics to college,73,131717,0.000554219
to college students,47715,1684223,0.028330571
She got high,213,415153,0.000513064
got high Marx,1,67956,1.47E-05
high Marx in,1,80,0.0125
Marx in high,1,21515,4.65E-05
in high school,1615255,5770541,0.279913963
The statue is,12619,83298,0.151492233
statue is ten,1,78787,1.27E-05
is ten feet,3992,215070,0.018561399
ten feet hi,1,230828,4.33E-06
There are seven,132134,76775274,0.001721049
are seven daze,1,311450,3.21E-06
seven daze in,1,1,1
daze in a,118,1323,0.089191232
in a week,679188,364730082,0.001862166
What are the,6034319,18319933,0.32938543
are the prose,178,100855627,1.76E-06
the prose and,7224,114382,0.06315679
prose and cons,266,171872,0.001547663
and cons of,621732,1065644,0.583433117
cons of social,131,706505,0.00018542
of social networking,12124,5884055,0.002060484
social networking sites?,22227,219716,0.10116241
She felt plane,1,397145,2.52E-06
felt plane next,1,1,1
plane next to,1524,2689,0.56675344
next to her,263286,13105771,0.020089318
to her beautiful,5578,17523479,0.000318316
her beautiful sister,963,214662,0.004486122
I do not,79702920,102196744,0.779896862
do not give,1662516,326267941,0.005095554
not give a,915404,6833267,0.133962861
give a dam,4361,8776354,0.000496903
a dam what,255,223516,0.001140858
dam what you,59,670,0.088059701
what you say,608964,49362953,0.012336458
I fell and,9427,864334,0.010906663
fell and now,308,167628,0.001837402
and now my,102457,11498779,0.00891025
now my leg,310,559606,0.000553961
my leg hertz,1,371772,2.69E-06
She bought a,10018,42563,0.235368748
bought a role,42,2828559,1.48E-05
a role of,106798,3933409,0.027151512
role of silk,76,15960709,4.76E-06
of silk to,1794,230185,0.007793731
silk to make,1089,18339,0.059381646
to make a,15857063,122728935,0.129203949
make a dress,3907,39188068,9.97E-05
The collar on,530,35814,0.014798682
collar on the,10513,43244,0.243108871
on the phone,2081362,800328815,0.002600634
the phone is,207339,9130088,0.02270942
phone is from,918,1301676,0.000705245
is from your,41377,6970253,0.005936226
from your bank,87507,29906133,0.002926055
That ship is,959,6394,0.14998436
ship is made,1262,434732,0.002902938
is made of,2001532,17014082,0.117639729
made of wood,152190,8942896,0.017017977
of wood and,219877,1897674,0.115866582
wood and steal,43,1214635,3.54E-05
He is very,230155,18787113,0.012250685
is very scared,2611,27764972,9.40E-05
very scared that,1907,71621,0.026626269
scared that he,8001,114789,0.069701801
that he will,1583292,55731640,0.028409212
he will dye,52,10640378,4.89E-06
will dye of,1,4115,0.000243013
dye of a,405,6225,0.065060241
of a heart,301930,387060526,0.000780059
a heart attack,856533,2330030,0.367605996
heart attack ,1,1825483,5.48E-07
Dealing with him,326,1293621,0.000252006
with him is,52215,10328489,0.005055435
him is a,50889,632466,0.080461242
is a waist,2725,476718990,5.72E-06
a waist of,11103,77055,0.144091882
waist of time,5888,49997,0.117767066
Passing that exam,1,1086,0.00092081
that exam without,45,33103,0.001359393
exam without studying,162,12466,0.012995347
without studying was,1,13893,7.20E-05
studying was a,244,4603,0.053008907
was a real,635352,98682950,0.006438316
a real feet,55,15480585,3.55E-06
We aloud our,1,1,1
aloud our son,1,463,0.002159827
our son to,12033,339331,0.035460951
son to use,2444,530079,0.004610634
to use the,14958350,87961652,0.170055355
use the family,6415,59333025,0.000108119
the family car,30380,12963381,0.002343524
She looks pail,1,340006,2.94E-06
looks pail and,1,1,1
pail and sick,1,14741,6.78E-05
There was all,7477,15246349,0.000490412
was all manor,1,4112633,2.43E-07
all manor of,3134,3269,0.958702967
manor of food,1,55599,1.80E-05
of food at,35385,5488490,0.006447128
food at the,117086,506422,0.231202436
at the party,256542,416201497,0.000616389
She bought stocks,1,42563,2.35E-05
bought stocks for,92,3001,0.030656448
stocks for ten,1,126779,7.89E-06
for ten years,387122,975353,0.396904505
ten years and,164968,4895906,0.033695091
years and then,176321,12382450,0.014239589
and then cached,1057,65569941,1.61E-05
then cached in,361,2816,0.128196023
cached in her,1,53254,1.88E-05
in her chips,290,17159020,1.69E-05
Reign fell on,1,1,1
fell on the,172247,691295,0.249165696
on the city,416443,800328815,0.00052034
the city last,14433,29633594,0.000487049
city last night,3903,24215,0.161181086
We have thyme,1,49728416,2.01E-08
have thyme to,1,313,0.003194888
thyme to have,1,3738,0.000267523
to have lunch,82952,101619294,0.000816302
have lunch before,1866,230449,0.008097236
lunch before the,3575,31641,0.112986315
before the meeting,258035,40278995,0.006406193
That family is,1006,8606,0.116895189
family is so,13167,1819694,0.007235832
is so pore,1,15889793,6.29E-08
so pore they,1,188,0.005319149
pore they cannot,1,70,0.014285714
they cannot afford,1,736,0.001358696
cannot afford to,241,651,0.370199693
afford to buy,191743,3323373,0.057695299
to buy food,86208,31609706,0.002727264
A jury decides,190,112196,0.001693465
jury decides the,1231,7361,0.167232713
decides the gilt,1,135624,7.37E-06
the gilt or,403,25409,0.015860522
gilt or innocence,1,2518,0.000397141
or innocence of,24405,88765,0.274939447
innocence of an,3344,153654,0.021763182
of an accused,38491,76105830,0.000505756
an accused person,31010,201929,0.153568829
It is better,355759,146170368,0.002433865
is better to,768545,6061362,0.12679411
better to heir,1,4059478,2.46E-07
to heir on,1,3054,0.000327439
heir on the,1077,2127,0.506346968
on the side,2566086,800328815,0.00320629
the side of,3669720,8177721,0.44874605
side of being,16384,24120579,0.000679254
of being too,52322,14640685,0.00357374
being too safe,257,749857,0.000342732
The son rises,121,305202,0.000396459
son rises every,1,494,0.002024291
rises every morning,976,4031,0.242123543
every morning and,97661,970835,0.100594849
morning and sets,505,2383690,0.000211856
and sets every,550,906800,0.000606528
sets every evening,148,6095,0.024282199
The ship is,50186,413180,0.121462801
ship is in,16809,434732,0.038665201
is in the,13600340,55337826,0.245769322
in the mid-atlantic,1,1628795324,6.14E-10
the mid-atlantic on,1,1,1
mid-atlantic on the,1,1,1
on the high,672463,800328815,0.000840233
the high cs,1,13707064,7.30E-08
The teacher told,4650,843031,0.005515811
teacher told the,3364,51357,0.065502268
told the students,21694,5235971,0.004143262
the students watt,1,8767972,1.14E-07
students watt to,1,1,1
watt to do,1,6195,0.000161421
That girl organized,1,57916,1.73E-05
girl organized a,1,49,0.020408163
organized a fund,1365,517298,0.002638711
a fund razor,1,957154,1.04E-06
fund razor at,1,7365,0.000135777
razor at her,1,2510,0.000398406
at her local,13325,5296062,0.00251602
her local church,4121,98627,0.04178369
Lets do this,4461,41879,0.106521168
do this at,108743,14718672,0.007388099
this at but,79,1513639,5.22E-05
at but knot,1,68345,1.46E-05
but knot that,1,258,0.003875969
Her father wood,1,359461,2.78E-06
father wood not,1,46,0.02173913
wood not let,1,5966,0.000167616
not let her,151435,6246754,0.02424219
let her go,132686,1276318,0.103959985
her go to,16149,244635,0.066012631
go to the,14140136,55746225,0.253651902
to the party,579301,1139248999,0.000508494
The cheese grader,1,41658,2.40E-05
cheese grader slices,1,440,0.002272727
grader slices the,1,1,1
slices the cheese,1,12642,7.91E-05
Eye dont know,1,1,1
dont know the,69801,2229701,0.031305094
know the answer,462342,14344517,0.03223127
I must cell,1,7374965,1.36E-07
must cell my,1,94,0.010638298
cell my car,1,654,0.001529052
my car for,38764,2218757,0.017471043
car for a,107975,1163003,0.092841549
for a good,1948703,274112498,0.007109136
a good price,264703,64293882,0.004117079
He is so,144898,18787113,0.007712627
is so stingy,493,15889793,3.10E-05
so stingy that,399,5892,0.067718941
stingy that he,162,641,0.252730109
that he would,3087738,55731640,0.055403681
he would not,1930050,14547512,0.132672171
would not even,545912,44429969,0.012287022
not even let,54833,19365835,0.00283143
even let me,31652,161439,0.19606167
let me borrow,22304,12820577,0.001739703
me borrow a,2265,29997,0.075507551
borrow a scent,1,224693,4.45E-06
You have very,22176,18231739,0.00121634
have very course,53,1943834,2.73E-05
very course hair,1,5167,0.000193536
Youre such a,440,542,0.811808118
such a deer,188,39970291,4.70E-06
a deer friend,88,273487,0.00032177
I will bee,347,51910637,6.68E-06
will bee okay,1,6022,0.000166058
bee okay dont,1,1,1
okay dont worry,47,382,0.123036649
Brake a leg,85,4209,0.020194821
a leg on,13433,588239,0.022835956
leg on your,696,81572,0.00853234
on your performance,29021,66415307,0.000436963
I picked some,3914,1304530,0.003000314
picked some pretty,194,26391,0.007350991
some pretty flours,1,874617,1.14E-06
pretty flours that,1,1,1
flours that were,1,994,0.001006036
that were growing,5949,15768849,0.000377263
were growing among,280,188534,0.001485143
growing among weeds,1,19733,5.07E-05
The rules of,178138,1028726,0.1731637
rules of this,98919,4749426,0.020827569
of this game,382555,258707741,0.001478715
this game are,55357,5521185,0.01002629
game are not,10404,298915,0.034805881
are not fare,68,133884316,5.08E-07
It just takes,71432,2038735,0.035037413
just takes time,17357,239158,0.072575452
takes time for,50878,791653,0.064268057
time for wounds,183,17111352,1.07E-05
for wounds to,885,26176,0.033809597
wounds to heel,1,79020,1.27E-05
John likes Sarah,1,8353,0.000119717
likes Sarah but,1,301,0.003322259
Sarah but she,161,2197,0.073281748
but she doesnt,5457,5192568,0.001050925
she doesnt like,4832,80070,0.060347196
doesnt like hymn,1,54775,1.83E-05
like hymn back,1,253,0.003952569
He nos almost,1,1,1
nos almost every,1,1,1
almost every word,6211,2446027,0.00253922
every word in,37778,718359,0.052589304
word in the,476501,1531652,0.311102653
in the dictionary,267716,1628795324,0.000164364
Come inn the,1,1,1
inn the room,42,14791,0.002839565
the room and,768721,10524623,0.073040241
room and close,4495,4674693,0.00096156
and close the,329016,2327154,0.141381275
close the door,153774,3149985,0.048817375
Youre just sitting,1,1924,0.000519751
just sitting there,85722,336890,0.254451008
sitting there doing,4485,556529,0.008058879
there doing nothing,8736,84048,0.103940605
doing nothing dont,1,563397,1.77E-06
nothing dont be,1,321,0.003115265
dont be idol,1,173005,5.78E-06
You maid that,1,42,0.023809524
maid that cake,1,8886,0.000112537
that cake all,63,37377,0.001685529
cake all by,189,3948,0.04787234
all by yourself?,48347,1132609,0.042686399
Nun of it,1,4063,0.000246124
of it made,21891,35031960,0.000624887
it made any,9774,1815828,0.005382668
made any sense,25438,677828,0.037528695
I woke up,805367,928511,0.867374754
woke up in,114042,1805798,0.063153243
up in the,6999002,23663431,0.295772916
in the mourning,5572,1628795324,3.42E-06
the mourning and,1950,58587,0.033283834
mourning and the,2576,53245,0.04838013
and the sun,308902,629726893,0.000490533
the sun was,262274,9647166,0.027186637
sun was shining,59348,429103,0.13830712
The two pen,43,7186765,5.98E-06
two pen pals,158,5117,0.030877467
pen pals were,142,272283,0.000521516
pals were finally,1,5856,0.000170765
were finally able,25827,254074,0.101651487
finally able to,156203,160220,0.974928224
able to meat,72,100783318,7.14E-07
That diamond is,132,779,0.16944801
diamond is not,2574,139445,0.018458891
is not reel,90,276753375,3.25E-07
not reel it,161,3569,0.045110675
reel it is,210,7640,0.027486911
it is just,1441970,245002494,0.005885532
is just a,4213762,20136895,0.209255796
just a very,109291,26511993,0.004122323
a very good,3637218,47769499,0.076141012
very good counterfeit,91,13966963,6.52E-06
good counterfeit ,1,386,0.002590674
I have a,15618485,154979958,0.10077745
have a pear,1049,156027480,6.72E-06
a pear of,617,74953,0.008231825
pear of matching,1,1779,0.000562114
of matching socks,971,375300,0.002587264
That mouse could,1,1737,0.000575705
mouse could easily,58,7010,0.008273894
could easily be,419587,1646320,0.254863575
easily be the,24602,2209018,0.011137075
be the eagles,215,60306010,3.57E-06
the eagles pray,1,88152,1.13E-05
Take the faster,1,4377123,2.28E-07
the faster root,1,604324,1.65E-06
faster root on,1,442,0.002262443
root on your,3121,90986,0.034301981
on your way,859141,66415307,0.012935888
your way home,38514,3798216,0.010140024
